Wei Chuan Kitchen,46 Bergen Tpke,Little Ferry,7643,NJ,40.850193,-74.03209,,
Sweet Tomatoes,461 Station Ave,South Yarmouth,2664,So Yarmouth,41.68506683,-70.20884335,,
Joe's American Bar Grill,466 King St,Franklin,02038-2534,MA,42.066414,-71.398796,25,40
Candlelight Dinner Playhouse,4747 Marketplace Dr,Johnstown,80534,CO,40.357917,-104.978371,,
Blackfinn American Grille,4840 Big Island Dr,Jacksonville,32246,FL,30.25396669,-81.53036714,25,40
Peter Piper Pizza,4940 E Ray Rd,Phoenix,85044,AZ,33.31993,-111.97697,,
Pizza Bistro,4952 Merrick Rd,Massapequa Park,11762,NY,40.66648,-73.452324,,
Maggiano's Little Italy,4999 Old Orchard Shopping Ctr,Skokie,60077,IL,42.05731867,-87.74851122,25,40
The Pizza Lady,50 Liberty St,Pawcatuck,6379,CT,41.37956342,-71.83625378,,
Buddha Belly Deli,50 N Valle Verde Dr,Henderson,89074,NV,36.030186,-115.06311,25,40
Meglio's Pizza,500 Garden City Dr,Monroeville,15146,PA,40.44872,-79.78066,,
Obed & Isaac's Microbrewery and Eatery,500 S 6th St,Springfield,62701,IL,39.79693066,-89.64770794,25,40
Brio Tuscan Grille - Marlton - The Promenade At Sagemore,500 S Rt 73 10,Marlton,8053,Evesham Twp,39.878701,-74.920274,0,30
The Veranda At The Kahala Resort,5000 Kahala Ave,Honolulu,96816,Hono,21.271709,-157.77395,31,50
Valley Lahvosh Baking,502 M St,Fresno,93721,CA,36.731148,-119.781654,,
La Hacienda Real,5024 River Rd N,Salem,97303,OR,44.998068,-123.0261094,25,40
Mangia Mangia Café,505 S Flower St,Los Angeles,90071,Arco-plaza,34.05098813,-118.256626,,
Park Deli Too,51 Commercial Ave,New Brunswick,8901,NJ,40.48803,-74.43908,0,25
Brixx,5110 Washington Ave,Houston,77007,TX,29.77059622,-95.41307867,25,40
Cafe Gratitude - Venice,512 Rose Ave,Venice,90291,CA,33.997981,-118.47331,0,30
Abyssinia Chinese,5125 E Main St,Columbus,43213,OH,39.95499,-82.86061,,
Primanti Bros,516 E Oakland Park Blvd,Fort Lauderdale,33334,Wilton Manors,26.166536,-80.13974,,
Kimono Japanese & Chinese Restaurant,519 Germantown Pike,Lafayette Hill,19444,PA,40.08662,-75.252304,,
Hogarth's Bar & Bistro,5201 Center St,Williamsburg,23188,VA,37.279276,-76.742978,0,30
Buona Gente,5205 E 2nd St,Long Beach,90803,Naples,33.7605293,-118.1349939,25,40
Spinners Rootop Revolving Bistro & Lounge @ Grand Plaza Hotel-st Pete Beach,5250 Gulf Blvd,Saint Petersburg,33706,Saint Pete Beach,27.725897,-82.74283,31,50
East End Kitchen - Permanently Closed,539 E 81st St,New York,10028,Nyc,40.772012,-73.94756,0,30
Ristorante Italiano,555 Soquel Ave,Santa Cruz,95062,CA,36.97572,-122.01743,25,40
Kirin Hibachi Japanese Steakhouse,556 Route 25a,Saint James,11780,Deer Wells,40.888104,-73.15428436,50,55
Miller's Drive Thru,557 S Main St,Gunnison,84634,UT,39.143574,-111.81883,,
Verdile's,572 2nd Ave,Troy,12182,Pleasantdale,42.77473147,-73.67688169,25,40
Lucky Mouse Chinese Gifts,5770 W Irlo Bronson Memorial Hwy,Kissimmee,34746,FL,28.328843,-81.51588,,
Mediterranea,578 Bloomfield Ave,Montclair,7043,NJ,40.8158,-74.21998,0,30
Omelette & Waffle Café,580 Forest Ave,Plymouth,48170,MI,42.36835279,-83.47133861,0,25
Ipic Theaters Bayshore,5800 N Bayshore Dr,Milwaukee,53217,Glendale,43.1221547,-87.91422857,,
Breakside Brewery,5821 SE International Way,Portland,97222,OR,45.43198,-122.6033,,
Verace: True Italian,599 Main St,Islip,11751,Islip Manor,40.729916,-73.212166,31,50
Village Roast Beef & Seafood,6 Bessom St,Marblehead,1945,MA,42.50031408,-70.85926875,0,25
Panda Garden,600 N Colony Rd,Wallingford,6492,CT,41.469563,-72.81672,25,40
Buca Di Beppo - Wheeling,604 N Milwaukee Ave,Wheeling,60090,IL,42.149001,-87.912867,0,30
Avocado Cafe,6060 Scholarship,Irvine,92612,CA,33.665977,-117.85278,,
Papa Murphy's Pizza,61160 S Highway 97,Bend,97702,OR,44.02054196,-121.3156524,,
Jo-jo's Original Pizzeria,616 Dixie Hwy,Rossford,43460,OH,41.609978,-83.559006,,
Inis Cairde School of Irish Dance,6166 Falls Of Neuse Rd,Raleigh,27609,NC,35.866445,-78.620553,,
Brio Tuscan Grille - Murray,6173 S State St,Salt Lake City,84107,Salt Lake Cty,40.636451,-111.889105,0,30
The Italian Oven,623 Highland Ave,Connellsville,15425,S Connelsvl,40.02406613,-79.59280639,25,40
Wine Experience Cafe and World Cellar,6240 S Main Saint L115 (behind Mcalisteraposs Deli),Aurora,80016,CO,39.603241,-104.708548,31,50
Harvey's Bistro Park Ave @ Metro West,6400 Time Square Ave,Orlando,32835,FL,28.508987,-81.47095,25,40
Pietro's Restaurante,645 Boardwalk Blvd,Bossier City,71111,LA,32.51947938,-93.74185019,0,25
Paloma's Pasta Cafe,650 Westchester Ave,Bronx,10455,NY,40.81603,-73.90865,50,55
Maggiano's - Springfield,6500 Springfield Mall,Springfield,22150,VA,38.774187,-77.174038,0,30
Paradise Lanes,6501 Washington Ave,Racine,53406,WI,42.719143,-87.85964,,
Booies Pizza,653 W 26th St,Erie,16508,PA,42.10643,-80.08851,,
Larosa's Pizzeria,6607 Glenway Ave,Cincinnati,45211,Fairmont,39.15657,-84.630101,25,40
Brio Tuscan Grille - Las Vegas - Town Square,6653 S Las Vegas Blvd,Las Vegas,89119,NV,36.068367,-115.176159,0,30
The Shrimp Shack,6658 W Archer Ave,Chicago,60638,Forest View,41.79209884,-87.78685068,,
The Hideaway Grill,6746 E Cave Creek Rd,Cave Creek,85331,AZ,33.83238305,-111.9345093,,
Fisher's Cafe,7 07 Fair Lawn Ave,Fair Lawn,7410,Radburn,40.935616,-74.13332241,0,25
Brio Tuscan Grille - Danbury - Danbury Fair,7 Backus Ave,Danbury,6810,CT,41.381317,-73.478368,0,30
Bagelface Bakery,700 Main St,Nashville,37206,TN,36.17451746,-86.7605567,0,25
Charlies American Grill & Spirits,701 Gordon Dr,Sioux City,51101,IA,42.49020074,-96.40174627,25,40
Philly Cheese Steak Express,701 N Milwaukee Ave,Vernon Hills,60061,IL,42.23671448,-87.94373562,,
The Hamilton Inn,708 Jersey Ave,Hoboken,7030,Uptown,40.729038,-74.044874,0,30
Terra American Bistro,7091 El Cajon,San Diego,92115,CA,32.768514,-117.04499,0,30
Lucia of Greenlake,7102 Woodlawn Ave N E,Seattle,98115,Wedgwood,47.679895,-122.324532,0,30
Old Mill Brewpub,711 E Main St,Lexington,29072,Edmund,33.977715,-81.229095,,
Dunwellz Custom Kitchen & Pour House,7110 Brighton Park Dr,Charlotte,28227,NC,35.17207658,-80.66272545,,
Rancho Viejo Mexican Grill,715 Lenoir Rhyne Blvd S E,Hickory,28602,Longview,35.72376469,-81.32007122,25,40
Holy Cannoli,72 Main St,Waterville,4901,ME,44.549656,-69.63001,,
Jake's Pizza,728 W Chicago St,Elgin,60123,IL,42.034701,-88.295471,,
Piero's Pizza Vino,73722 El Paseo,Palm Desert,92260,CA,33.719958,-116.378539,25,40
Mignon's At Sky Valley Resort,74711 Dillon Rd,Desert Hot Springs,92241,Sky Valley,33.900175,-116.363447,0,30
Nick's Pizza,750 W High St,Pottstown,19464,PA,40.2467435,-75.67882862,,
San Remo Pizza,7575 Buckley Rd,Syracuse,13212,Syr,43.1358,-76.17058,,
Alexander's - Hilton Head Island,76 Queens Folly Rd,Hilton Head Island,29928,SC,32.168743,-80.719748,0,30
Di Nardo's Ristorante Italiano,76 Westchester Ave,Pound Ridge,10576,NY,41.18813028,-73.5494772,50,55
Big Daddy's Pizza,7669 S 700 E,Midvale,84047,Cushing,40.61164,-111.87133,,
Nypd Pizza & Delicatessen,768 W 1425 N,Layton,84041,UT,41.08174152,-111.97999,,
Dragon Inn Chinese Restaurant,7710 City Ave,Philadelphia,19151,Phila,39.978184,-75.273735,,
Sake Cafe -japanese Steak House & Bar,774 Park Ave,Bloomfield,6002,CT,41.82896713,-72.73234157,50,55
Avellino's Pizza,775 Goodman Rd E,Southaven,38671,MS,34.962692,-89.975845,,
Taste of Tuscany,7753 Roseville Rd,Sacramento,95842,CA,38.706637,-121.328239,0,25
Brio Tuscan Grille - Cherokee - Cherokee Casino,777 Casino Dr,Cherokee,28719,NC,35.469494,-83.29855,0,30
Zeppoz,780 SE Bishop Blvd,Pullman,99163,WA,46.713608,-117.17121,,
Stissing House,7801 S Main St,Pine Plains,12567,Mount Ross,41.979321,-73.656571,31,50
Montys Old Brick Tavern,7921 Williston Rd,Williston,5495,VT,44.4385,-73.0725,,
China Taste,8 E Main St,Ephrata,17522,Durlach,40.17871581,-76.17723331,0,25
Mangy Moose Emporium,80 W Broadway Ave,Jackson,83001,Jackson Hole,43.47941394,-110.7637237,,
East Coast Wings & Grill,800 N Main St,Kernersville,27284,Matthewstown,36.12882319,-80.0599008,25,40
Mama's Bakery Pizza & Salad Bar,800 Nicollet Mall,Minneapolis,55402,MN,44.97594,-93.27306,,
Calderone Club,8001 N Port Washington Rd,Milwaukee,53217,Glendale,43.162429,-87.91198075,50,55
Patsy's Pizzeria,801 2nd Ave,New York,10017,Manhattan,40.7504272,-73.9722061,25,40
Lucky's Pub,801 Saint Emanuel St,Houston,77003,TX,29.75247947,-95.35416442,25,40
Champney's Restaurant Tavern,81 Old Main St,Deerfield,1342,West Deerfield,42.54604,-72.60433,,
Doughboys,8136 W 3rd St,Los Angeles,90048,Bicentennial,34.072135,-118.366983,25,40
Ruby Asian Fusion and Sushi Bar,8285 Jericho Tpke,Woodbury,11797,NY,40.816725,-73.466264,0,30
Olivas' Mexican Food,8370 E State Route 69,Prescott Valley,86314,AZ,34.585773,-112.319275,,
Taco Pronto,8385 W 21st St N,Wichita,67205,KS,37.72265196,-97.43952,,
P.j. Whelihan's Pub Restaurant,853 E Lancaster Ave,Downingtown,19335,PA,40.017258,-75.68402,25,40
Senior Tequila,8605 Highway 107,Sherwood,72120,Nlr,34.83388252,-92.23210596,0,25
Mount Laurel Bagels & Bakery,888 Union Mill Rd,Mount Laurel,8054,Mount Laurel Township,39.93863256,-74.91521358,0,25
The Grille At Shadowrock Sedona Hilton,90 Ridge Trail Dr,Sedona,86351-7390,AZ,34.773736,-111.765294,0,30
Larosa's Pizzeria,901 Loveland Madeira Rd,Loveland,45140,Murdock,39.26125063,-84.2709923,,
Fogle's Subs And Grill,909 Eagles Landing Pkwy,Stockbridge,30281,GA,33.5109,-84.21969,,
Maggiano's - Orlando,9101 International Dr,Orlando,32819,FL,28.432958,-81.471476,0,30
Bay Ridge Eatery,9128 5th Ave,Brooklyn,11209,NY,40.6183,-74.02934,,
Rogue Valley Roasting Company,917 E Main St,Ashland,97520,OR,42.194127,-122.702854,,
Charley's Restaurant & Lounge,920 Madison Ave,Mankato,56001,MN,44.166982,-93.98133348,50,55
Suki Japanese Restaurant,9208 3rd Ave,Brooklyn,11209,NY,40.619116,-74.033148,,
Buca Di Beppo - San Jose - Oakridge,925 Blossom Hill Road Oakridge Mall,San Jose,95123,CA,37.250458,-121.863415,0,30
China Moon,938 N Main St,Suffolk,23434,VA,36.743145,-76.583496,,
Guidos,9563 Kings Charter Doctor B,Ashland,23005,VA,37.69316,-77.43744,0,30
Luke's Locker,9595 Six Pines Dr,Spring,77380,TX,30.16413,-95.46235,0,25
Grotto - The Woodlands,9595 Six Pnes,Spring,77380,TX,30.164673,-95.466438,0,30
Kafe Neo - Marysville,9730 State Ave,Marysville,98270,WA,48.0839,-122.173,0,30
Applebee's,980 Razorback Dr,Houghton,49931,MI,47.112873,-88.58666,25,40
Arirang Hibachi Steakhouse,986 Route 9 S,Parlin,8859,NJ,40.45759301,-74.29607391,25,40
Stinger's Cafe,Fullerton College,Fullerton,92832,CA,33.87584044,-117.918427,0,25
Cave of The Winds,Goat Is,Niagara Falls,14303,NY,43.08242995,-79.07126427,,
Sir Pizza,Madison St,Madison,,TN,36.25869691,-86.71407402,0,25
Main Street Restaurant,Main St,Detroit Lakes,56501,MN,46.81714592,-95.84540589,0,25
Manor Restaurant,Manor Rd,Staten Island,10314,NY,40.60438346,-74.12059804,50,55
Potbelly Sandwich Shop,Midway Airport,Chicago,60638,Forest View,41.7876304,-87.7417593,0,25
Grassfields Bar & Grill,Rt 114,Danvers,1923,MA,42.5520956,-70.95789297,25,40
Casa Giuseppe's Italian Grill,SE Indian St,Stuart,34997,FL,27.15995607,-80.24148524,50,55
Five Below,Ulster Ave,Kingston,12401,St Remy,41.95853223,-73.98853826,25,40
Morgans,Willow St,Allentown,18104,PA,40.64680879,-75.54819975,50,55
